start_node,rep,strategy,reward,oracle_reward,gap_oracle_pct,rhlr_reward,adv_vs_rhlr_pct,mc_reward,valid,rollout_time
27,2,real_beam10,4318.0,4987.0,13.414878684579909,4987.0,-13.414878684579909,4444.0,True,0.11897873878479004
27,2,real_beam20,4649.0,4987.0,6.777621816723481,4987.0,-6.777621816723481,4444.0,True,0.22411179542541504
28,0,real_beam1,4526.0,5328.0,15.052552552552553,4946.0,-8.491710473109583,4946.0,True,0.02727651596069336
28,0,real_beam10,4946.0,5328.0,7.169669669669669,4946.0,0.0,4946.0,True,0.1809234619140625
28,0,real_beam20,4946.0,5328.0,7.169669669669669,4946.0,0.0,4946.0,True,0.3387012481689453
28,1,real_beam1,3501.0,5272.0,33.59256449165402,4830.0,-27.51552795031056,4800.0,True,0.032361745834350586
28,1,real_beam10,4733.0,5272.0,10.223823975720789,4830.0,-2.008281573498965,4800.0,True,0.19995522499084473
28,1,real_beam20,4733.0,5272.0,10.223823975720789,4830.0,-2.008281573498965,4800.0,True,0.3441932201385498
28,2,real_beam1,3075.0,5096.0,39.6585557299843,4468.0,-31.177260519247984,4444.0,True,0.026973962783813477
28,2,real_beam10,4468.0,5096.0,12.323390894819466,4468.0,0.0,4444.0,True,0.18615436553955078
28,2,real_beam20,4754.0,5096.0,6.7111459968602825,4468.0,6.401074306177261,4444.0,True,0.3647501468658447
29,0,real_beam1,2204.0,2994.0,26.38610554442218,2994.0,-26.38610554442218,2755.0,True,0.021490097045898438
29,0,real_beam10,2994.0,2994.0,0.0,2994.0,0.0,2755.0,True,0.1436455249786377
29,0,real_beam20,2994.0,2994.0,0.0,2994.0,0.0,2755.0,True,0.22462964057922363
29,1,real_beam1,2908.0,3951.0,26.398380156922297,3946.0,-26.305119107957424,3946.0,True,0.021224260330200195
29,1,real_beam10,3946.0,3951.0,0.12655024044545685,3946.0,0.0,3946.0,True,0.12549805641174316
29,1,real_beam20,3946.0,3951.0,0.12655024044545685,3946.0,0.0,3946.0,True,0.19392848014831543
29,2,real_beam1,3377.0,4136.0,18.351063829787233,4136.0,-18.351063829787233,4136.0,True,0.027584314346313477
29,2,real_beam10,3382.0,4136.0,18.23017408123791,4136.0,-18.23017408123791,4136.0,True,0.12588977813720703
29,2,real_beam20,4136.0,4136.0,0.0,4136.0,0.0,4136.0,True,0.20499706268310547
30,0,real_beam1,4526.0,5039.0,10.180591387179996,4956.0,-8.67635189669088,4736.0,True,0.03293919563293457
30,0,real_beam10,4769.0,5039.0,5.358205993252629,4956.0,-3.77320419693301,4736.0,True,0.19548606872558594
30,0,real_beam20,4769.0,5039.0,5.358205993252629,4956.0,-3.77320419693301,4736.0,True,0.32320475578308105
30,1,real_beam1,4835.0,5257.0,8.027392048696976,5257.0,-8.027392048696976,5257.0,True,0.03278303146362305
30,1,real_beam10,5257.0,5257.0,0.0,5257.0,0.0,5257.0,True,0.23180818557739258
30,1,real_beam20,5257.0,5257.0,0.0,5257.0,0.0,5257.0,True,0.3972315788269043
30,2,real_beam1,4380.0,5274.0,16.95108077360637,4753.0,-7.847675152535241,4753.0,True,0.027092933654785156
30,2,real_beam10,4680.0,5274.0,11.262798634812286,4753.0,-1.5358720807910793,4753.0,True,0.19267964363098145
30,2,real_beam20,5274.0,5274.0,0.0,4753.0,10.961498001262362,4753.0,True,0.41240501403808594
31,0,real_beam1,4906.0,6654.0,26.269912834385334,5453.0,-10.031175499724922,5089.0,True,0.040045976638793945
31,0,real_beam10,5453.0,6654.0,18.049293657950106,5453.0,0.0,5089.0,True,0.2278604507446289
31,0,real_beam20,5453.0,6654.0,18.049293657950106,5453.0,0.0,5089.0,True,0.44814062118530273
31,1,real_beam1,3586.0,5965.0,39.882648784576695,5179.0,-30.75883375168951,5118.0,True,0.027062416076660156
31,1,real_beam10,5341.0,5965.0,10.461022632020118,5179.0,3.128016991697239,5118.0,True,0.2366175651550293
31,1,real_beam20,5341.0,5965.0,10.461022632020118,5179.0,3.128016991697239,5118.0,True,0.43709349632263184
31,2,real_beam1,4332.0,6061.0,28.526645768025077,4659.0,-7.018673535093367,5758.0,True,0.03288578987121582
31,2,real_beam10,4833.0,6061.0,20.260683055601387,4659.0,3.7347070186735354,5758.0,True,0.19817852973937988
31,2,real_beam20,5758.0,6061.0,4.9991750536215145,4659.0,23.588752951277097,5758.0,True,0.4347410202026367
32,0,real_beam1,4459.0,6006.0,25.757575757575758,4841.0,-7.89093162569717,4841.0,True,0.032775163650512695
32,0,real_beam10,4596.0,6006.0,23.476523476523475,4841.0,-5.060937822763892,4841.0,True,0.17821931838989258
32,0,real_beam20,4596.0,6006.0,23.476523476523475,4841.0,-5.060937822763892,4841.0,True,0.35608911514282227
32,1,real_beam1,5249.0,5575.0,5.8475336322869955,5347.0,-1.8328034411819711,5347.0,True,0.03851461410522461
32,1,real_beam10,5347.0,5575.0,4.089686098654709,5347.0,0.0,5347.0,True,0.19469189643859863
32,1,real_beam20,5347.0,5575.0,4.089686098654709,5347.0,0.0,5347.0,True,0.415269136428833
32,2,real_beam1,4529.0,6087.0,25.595531460489568,5943.0,-23.792697290930505,4628.0,True,0.027231454849243164
32,2,real_beam10,4717.0,6087.0,22.50698209298505,5943.0,-20.629311795389533,4628.0,True,0.18762564659118652
32,2,real_beam20,4983.0,6087.0,18.137013307047805,5943.0,-16.153457849570923,4628.0,True,0.3533170223236084
33,0,real_beam1,2023.0,2845.0,28.89279437609842,2845.0,-28.89279437609842,2845.0,True,0.021221637725830078
33,0,real_beam10,2845.0,2845.0,0.0,2845.0,0.0,2845.0,True,0.09673190116882324
33,0,real_beam20,2845.0,2845.0,0.0,2845.0,0.0,2845.0,True,0.11446166038513184
33,1,real_beam1,2964.0,3957.0,25.094768764215313,3957.0,-25.094768764215313,3957.0,True,0.021178245544433594
33,1,real_beam10,3957.0,3957.0,0.0,3957.0,0.0,3957.0,True,0.08936476707458496
33,1,real_beam20,3957.0,3957.0,0.0,3957.0,0.0,3957.0,True,0.12055730819702148
33,2,real_beam1,2742.0,4348.0,36.93652253909844,4348.0,-36.93652253909844,4348.0,True,0.022876977920532227
33,2,real_beam10,4348.0,4348.0,0.0,4348.0,0.0,4348.0,True,0.07917213439941406
33,2,real_beam20,4348.0,4348.0,0.0,4348.0,0.0,4348.0,True,0.1128835678100586
34,0,real_beam1,4256.0,6173.0,31.054592580592903,4298.0,-0.9771986970684038,5946.0,True,0.03288745880126953
34,0,real_beam10,4673.0,6173.0,24.299368216426373,4298.0,8.724988366682178,5946.0,True,0.19620656967163086
34,0,real_beam20,5192.0,6173.0,15.891786813542849,4298.0,20.80037226617031,5946.0,True,0.4254176616668701
34,1,real_beam1,4903.0,5675.0,13.603524229074889,4996.0,-1.8614891913530824,4996.0,True,0.03810763359069824
34,1,real_beam10,4860.0,5675.0,14.36123348017621,4996.0,-2.722177742193755,4996.0,True,0.1921992301940918
34,1,real_beam20,5505.0,5675.0,2.9955947136563874,4996.0,10.188150520416334,4996.0,True,0.4317147731781006
34,2,real_beam1,5363.0,6095.0,12.009844134536506,5489.0,-2.2955000910912733,5489.0,True,0.039621591567993164
34,2,real_beam10,5028.0,6095.0,17.506152584085317,5489.0,-8.39861541264347,5489.0,True,0.17664194107055664
34,2,real_beam20,5489.0,6095.0,9.942575881870386,5489.0,0.0,5489.0,True,0.3971984386444092
