0.0,140.0,167.0,196.0,142.0,60.0,904.0,518.0,607.0,416.0,690.0,377.0,776.0,548.0,809.0,733.0,982.0,889.0,843.0,1199.0,1393.0,1252.0,1172.0,1348.0,1226.0,348.0,745.0,697.0,1303.0,1083.0,1153.0,1277.0,1394.0,746.0,484.0,617.0,675.0,1356.0,1474.0,1509.0,1324.0,898.0,893.0,1232.0,981.0,1090.0,1716.0,733.0,1828.0,2426.0,1108.0,987.0,2341.0,1143.0,2368.0,2058.0,1746.0
140.0,0.0,223.0,314.0,265.0,113.0,921.0,521.0,611.0,471.0,707.0,433.0,793.0,453.0,723.0,647.0,947.0,773.0,808.0,1164.0,1278.0,1137.0,1056.0,1232.0,1111.0,312.0,709.0,661.0,1221.0,1047.0,1097.0,1241.0,1312.0,630.0,368.0,501.0,560.0,1320.0,1439.0,1473.0,1288.0,812.0,777.0,1116.0,931.0,1041.0,1667.0,833.0,1779.0,2377.0,1059.0,998.0,2292.0,1239.0,2350.0,2008.0,1696.0
167.0,224.0,0.0,341.0,292.0,115.0,767.0,368.0,457.0,276.0,553.0,238.0,639.0,661.0,930.0,855.0,855.0,815.0,716.0,1072.0,1220.0,1179.0,1098.0,1274.0,1153.0,220.0,618.0,570.0,1136.0,955.0,1016.0,1149.0,1227.0,672.0,451.0,543.0,601.0,1229.0,1347.0,1382.0,1196.0,1041.0,819.0,1158.0,1139.0,1248.0,1874.0,883.0,1986.0,2584.0,1266.0,1137.0,2499.0,1294.0,2518.0,2216.0,1920.0
196.0,314.0,341.0,0.0,172.0,233.0,1078.0,692.0,780.0,589.0,864.0,551.0,950.0,599.0,791.0,684.0,1194.0,1019.0,1055.0,1411.0,1524.0,1335.0,1302.0,1478.0,1357.0,521.0,919.0,871.0,1477.0,1295.0,1327.0,1489.0,1622.0,876.0,639.0,790.0,805.0,1568.0,1686.0,1721.0,1536.0,880.0,1023.0,1202.0,841.0,950.0,1645.0,556.0,1667.0,2408.0,939.0,810.0,2324.0,966.0,2191.0,1914.0,1674.0
142.0,266.0,293.0,172.0,0.0,185.0,1029.0,643.0,732.0,541.0,815.0,504.0,901.0,631.0,874.0,768.0,1108.0,1014.0,968.0,1324.0,1519.0,1378.0,1297.0,1473.0,1352.0,473.0,870.0,822.0,1429.0,1208.0,1278.0,1402.0,1519.0,871.0,609.0,742.0,801.0,1481.0,1600.0,1634.0,1449.0,963.0,1018.0,1285.0,924.0,1033.0,1728.0,639.0,1750.0,2492.0,1023.0,893.0,2408.0,1049.0,2274.0,1998.0,1758.0
59.0,113.0,114.0,233.0,184.0,0.0,851.0,465.0,554.0,363.0,637.0,324.0,723.0,542.0,812.0,736.0,928.0,862.0,789.0,1145.0,1367.0,1225.0,1145.0,1321.0,1200.0,293.0,691.0,643.0,1251.0,1028.0,1100.0,1222.0,1341.0,719.0,457.0,590.0,648.0,1302.0,1420.0,1455.0,1269.0,901.0,866.0,1205.0,1020.0,1129.0,1755.0,775.0,1868.0,2466.0,1148.0,1029.0,2380.0,1186.0,2410.0,2097.0,1785.0
907.0,921.0,768.0,1082.0,1032.0,855.0,0.0,400.0,303.0,494.0,221.0,588.0,139.0,1076.0,1210.0,1299.0,619.0,894.0,755.0,727.0,742.0,1247.0,1077.0,955.0,904.0,627.0,229.0,583.0,401.0,655.0,251.0,543.0,492.0,749.0,864.0,818.0,725.0,687.0,600.0,701.0,468.0,1141.0,919.0,1376.0,1740.0,1849.0,2066.0,1641.0,2587.0,2866.0,1867.0,1806.0,2781.0,2048.0,3159.0,2744.0,2179.0
522.0,523.0,371.0,696.0,647.0,470.0,398.0,0.0,90.0,108.0,184.0,203.0,270.0,864.0,1054.0,1059.0,806.0,894.0,795.0,1038.0,1139.0,1258.0,1177.0,1291.0,1171.0,300.0,447.0,649.0,798.0,900.0,647.0,939.0,888.0,751.0,530.0,622.0,680.0,1084.0,997.0,1097.0,864.0,1120.0,898.0,1237.0,1342.0,1452.0,2045.0,1244.0,2190.0,2788.0,1470.0,1409.0,2703.0,1651.0,2761.0,2420.0,1999.0
609.0,610.0,458.0,784.0,735.0,557.0,302.0,93.0,0.0,196.0,106.0,290.0,177.0,951.0,1140.0,1145.0,717.0,909.0,783.0,949.0,1042.0,1272.0,1192.0,1201.0,1081.0,386.0,358.0,712.0,701.0,811.0,551.0,843.0,792.0,838.0,617.0,709.0,767.0,987.0,900.0,1001.0,768.0,1207.0,985.0,1324.0,1429.0,1539.0,2132.0,1331.0,2277.0,2875.0,1557.0,1496.0,2790.0,1737.0,2848.0,2506.0,2085.0
415.0,472.0,277.0,590.0,540.0,363.0,493.0,107.0,196.0,0.0,279.0,92.0,365.0,846.0,1035.0,1040.0,816.0,876.0,777.0,1048.0,1233.0,1239.0,1159.0,1335.0,1213.0,281.0,486.0,630.0,893.0,911.0,742.0,1034.0,983.0,733.0,512.0,604.0,662.0,1178.0,1092.0,1192.0,959.0,1102.0,880.0,1219.0,1324.0,1433.0,2026.0,1131.0,2172.0,2770.0,1452.0,1391.0,2685.0,1542.0,2743.0,2401.0,1980.0
693.0,706.0,554.0,867.0,818.0,641.0,220.0,186.0,107.0,279.0,0.0,374.0,92.0,1048.0,1237.0,1242.0,639.0,831.0,706.0,871.0,961.0,1195.0,1115.0,1124.0,1004.0,483.0,280.0,634.0,620.0,734.0,469.0,761.0,711.0,800.0,713.0,805.0,776.0,906.0,819.0,919.0,686.0,1193.0,970.0,1325.0,1525.0,1635.0,2117.0,1427.0,2373.0,2917.0,1653.0,1592.0,2832.0,1834.0,2945.0,2603.0,2127.0
376.0,433.0,237.0,551.0,504.0,324.0,580.0,195.0,283.0,92.0,366.0,0.0,452.0,843.0,1040.0,1037.0,850.0,880.0,781.0,1082.0,1281.0,1244.0,1164.0,1339.0,1218.0,286.0,519.0,635.0,980.0,944.0,829.0,1121.0,1071.0,737.0,516.0,608.0,667.0,1218.0,1179.0,1279.0,1046.0,1107.0,885.0,1224.0,1321.0,1430.0,2031.0,1095.0,2169.0,2767.0,1449.0,1349.0,2681.0,1506.0,2740.0,2398.0,1985.0
779.0,792.0,640.0,953.0,904.0,726.0,138.0,271.0,178.0,365.0,93.0,460.0,0.0,1068.0,1202.0,1292.0,580.0,772.0,647.0,813.0,879.0,1136.0,1056.0,1065.0,945.0,568.0,221.0,576.0,538.0,675.0,387.0,679.0,629.0,741.0,799.0,811.0,717.0,824.0,737.0,837.0,604.0,1134.0,912.0,1266.0,1611.0,1721.0,2058.0,1513.0,2459.0,2858.0,1739.0,1678.0,2773.0,1919.0,3030.0,2688.0,2069.0
