origin,166,85,107,130,60,159,20,146,58,63,12,19,25,35,43,48,76,82,108,122,123,124,137,143,147,158,163,165,175,191,71,118,106,127,28,186,2,142,188,125,112,145,47,78,8,129,157,41,24,93,170,86,169,21,88,105,185,104,193,179,68,22,180,49,176,87,116,84,131,103,72,187,178,70,6,77,128,119,160,154,69,174,4,44,26,90,94,117,51,114,109,150,65,75,120,62,10
122,1699.14,1085.51,877.22,1137.73,827.87,1054.7,1649.04,2069.48,1177.25,432.28,966.67,1438.44,926.86,1178.6,442.11,1714.22,1189.73,854.39,757.94,0.0,293.67,326.42,208.31,1193.0,1654.27,1085.38,1934.51,1837.5,1731.72,1035.84,1653.71,987.45,1319.99,1101.79,866.2,1082.5,1396.95,1268.0,986.66,1116.96,1549.14,1958.72,1745.14,678.55,814.14,1206.49,1328.34,531.86,1569.52,902.41,1641.84,1034.68,1727.19,1484.78,1141.16,1217.42,898.96,1195.69,836.52,1604.7,1206.59,1519.01,1598.33,1640.19,1570.32,1064.03,910.56,1153.15,1106.84,1289.07,1185.02,1109.11,1677.15,1236.73,1351.3,1115.64,1192.32,105.49,1188.0,1101.78,1138.72,1686.46,1293.76,1629.05,894.25,881.03,740.13,1012.61,626.67,926.77,779.05,1641.15,722.94,1306.8,398.17,515.1,883.06
123,1990.8,1377.17,1148.43,915.51,605.65,819.0,1940.7,2361.15,1448.46,615.27,1017.36,1730.11,1218.52,1470.26,219.89,2005.88,1481.39,1146.05,1029.15,294.13,0.0,367.27,499.98,1484.67,1945.94,819.66,2226.18,2129.17,2023.38,1307.05,1945.38,1235.87,1611.66,879.57,1157.87,1353.71,1688.61,1559.66,1257.87,894.74,1840.81,2250.38,2036.8,970.21,776.23,984.27,1062.62,309.64,1861.19,1038.96,1933.5,1326.34,2018.85,1776.44,1432.82,1509.08,1170.17,1487.36,1107.73,1896.37,1498.25,1810.68,1890.0,1931.85,1861.98,1355.7,1174.41,1444.81,884.62,1580.74,1476.68,1380.32,1968.81,1528.39,1642.96,1407.31,970.1,372.58,952.29,866.07,1430.38,1978.12,1585.42,1920.71,1185.92,1058.36,917.11,1225.17,918.34,1154.75,1050.26,1912.36,874.63,1598.46,446.34,666.79,1023.67
124,1917.15,1340.95,1201.64,1273.34,943.9,852.84,1956.65,2377.1,1501.67,371.41,1284.15,1746.05,1150.91,1486.21,558.15,1960.85,1407.74,1162.0,1063.99,326.48,367.03,0.0,515.92,1500.61,1961.88,761.65,2152.52,2055.51,2007.64,1360.27,1871.72,1070.65,1538.0,1217.83,1089.05,1406.92,1704.56,1575.61,1311.09,1233.0,1765.02,2266.33,1981.84,986.16,1114.49,1322.53,1004.62,647.9,1877.14,751.65,1859.85,1252.69,1945.2,1792.39,1387.76,1435.43,1223.39,1449.92,1160.94,1880.62,1446.94,1826.62,1887.64,1856.06,1846.24,1282.05,1018.25,1393.5,1222.87,1533.76,1403.03,1433.54,1966.46,1526.03,1658.91,1333.66,1327.94,429.91,1047.32,961.1,1446.33,1962.38,1601.37,1875.68,1201.86,814.5,673.25,981.32,934.29,910.9,1085.1,2003.13,630.78,1403.16,620.43,422.94,1200.54
137,1496.71,883.08,698.3,1343.39,999.47,1260.37,1446.61,1867.06,1037.61,260.56,1151.34,1236.02,724.43,976.18,647.78,1511.8,987.3,651.96,553.95,207.95,499.34,515.26,0.0,990.58,1451.85,1274.22,1732.09,1635.08,1529.29,1009.0,1451.29,785.03,1117.57,1273.4,663.78,979.03,1194.52,1065.58,883.19,1288.56,1346.72,1756.3,1542.71,476.12,959.5,1378.09,1517.18,737.52,1367.1,699.98,1439.41,832.25,1524.77,1282.36,938.73,1014.99,780.88,993.27,809.68,1402.28,1004.17,1316.59,1395.91,1437.76,1367.89,861.61,708.14,950.73,1278.44,1086.65,982.59,1022.0,1474.73,1034.3,1148.87,913.22,1397.99,250.84,1393.66,1307.44,936.29,1484.03,1091.34,1426.62,691.83,678.61,537.7,810.19,424.25,724.34,575.07,1493.1,520.52,1104.38,543.53,312.68,1067.73
143,789.25,287.24,627.5,2289.86,1809.33,2247.26,458.14,878.59,474.46,1162.6,1602.97,247.54,501.69,245.38,1634.67,582.93,637.8,359.11,679.06,1194.84,1486.23,1502.15,992.29,0.0,523.75,2211.93,1157.0,1063.61,528.35,917.75,710.39,570.2,491.82,2003.23,478.57,705.74,266.42,77.1,635.13,2018.39,613.37,767.82,641.15,526.35,1608.35,2107.92,2454.89,1649.61,439.0,1062.26,807.97,377.54,892.05,293.88,344.12,429.58,627.94,324.97,724.08,401.34,229.04,328.11,438.15,623.89,366.95,443.61,606.16,241.99,1999.46,397.75,560.01,786.34,529.72,233.89,220.77,548.73,2203.85,1149.82,2380.55,2294.33,102.25,483.09,169.96,530.46,412.3,897.38,925.0,738.05,604.65,730.43,608.95,449.1,1022.0,715.35,1411.67,1124.37,1519.36
147,986.57,795.87,955.2,2625.32,2144.79,2706.69,176.87,410.23,609.75,1622.04,1865.29,282.05,1010.32,490.88,2094.1,668.68,1146.44,850.72,1032.18,1654.27,1945.66,1961.58,1451.72,523.39,0.0,2671.36,1418.79,1237.14,458.33,954.79,875.02,1078.83,956.55,2338.7,1000.92,764.45,258.51,462.57,831.49,2353.86,887.68,299.46,721.36,1026.67,1943.82,2443.39,2914.33,2134.66,104.61,1582.92,1050.88,886.17,1094.44,318.66,852.75,872.65,895.55,768.04,949.04,514.08,700.55,193.97,572.31,821.06,419.66,952.24,1126.82,731.81,2320.64,825.2,962.3,758.89,585.89,631.78,353.14,1057.36,2539.32,1686.79,2839.98,2753.76,624.6,376.74,412.96,738.02,934.65,1418.04,1400.64,1258.71,1057.95,1251.09,962.06,142.52,1481.43,1223.98,1840.77,1583.81,1781.68
158,2635.68,2059.48,1960.54,815.37,1004.92,153.34,2666.63,3087.08,2257.63,1080.0,1465.53,2456.03,1869.44,2196.19,686.8,2679.38,2066.81,1871.98,1807.5,1085.38,819.02,759.95,1274.82,2210.59,2671.86,0.0,2871.06,2774.05,2747.17,2046.99,2590.26,1789.18,2256.54,1170.12,1797.63,2165.82,2414.54,2285.59,2069.98,1076.49,2483.56,2976.31,2700.37,1696.14,1310.38,980.04,279.08,844.33,2587.11,1323.83,2578.38,1971.22,2663.74,2502.37,2106.3,2153.96,1982.28,2168.45,1919.84,2620.16,2186.47,2536.6,2627.17,2574.6,2585.77,2000.58,1736.78,2133.03,1208.42,2252.3,2121.56,2192.43,2705.99,2265.57,2368.89,2052.19,897.56,1188.81,343.99,261.61,2156.31,2701.91,2311.35,2594.21,1898.69,1452.46,1381.83,1659.2,1654.55,1619.48,1828.61,2713.11,1352.88,1981.91,1102.2,1131.52,1558.36
163,440.71,946.74,1786.24,3067.9,2723.97,2964.11,1194.5,1585.03,1598.08,1806.45,2661.92,1177.65,1024.6,1401.12,2372.28,747.23,1009.6,1240.06,1810.88,1932.45,2223.84,2153.03,1729.9,1156.84,1394.14,2872.93,0.0,176.49,937.39,2076.49,520.12,1089.68,691.38,2997.9,1116.62,1864.48,1289.31,1121.28,1793.87,3013.07,605.93,1517.72,713.28,1399.53,2600.2,3102.6,3115.89,2462.03,1303.91,1597.2,381.39,987.41,334.51,1107.12,924.42,767.91,1786.68,843.88,1882.82,926.23,939.52,1239.21,861.03,600.53,1024.98,893.27,1141.1,1021.98,2991.31,787.68,809.61,1945.08,837.29,957.81,1214.22,920.24,3122.49,1975.35,3158.6,3072.38,1115.22,1050.39,1326.11,670.52,1166.44,1432.32,1480.89,1272.99,1477.84,1265.37,1604.91,1431.02,1623.48,1033.97,2268.03,1730.29,2578.31
165,258.74,850.76,1733.28,2971.93,2628.0,2868.14,1012.53,1403.06,1497.25,1710.48,2565.95,1076.83,928.62,1261.74,2276.31,565.26,913.63,1144.09,1757.91,1836.48,2127.87,2057.06,1633.93,1064.69,1212.18,2776.96,176.36,0.0,755.42,2023.53,338.15,993.71,594.3,2901.93,1020.65,1708.69,1188.49,1020.46,1740.9,2917.09,505.1,1335.75,531.31,1303.56,2504.22,3006.62,3019.92,2366.06,1152.22,1501.23,280.56,891.44,152.54,1006.29,828.45,671.94,1733.72,747.91,1829.85,825.41,843.55,1138.38,760.2,418.56,924.15,797.3,1045.13,926.01,2895.33,687.9,713.63,1800.06,655.32,873.56,1113.4,824.26,3026.52,1879.38,3062.62,2976.4,1062.26,868.42,1190.31,569.7,1070.47,1336.35,1384.91,1177.02,1381.86,1169.4,1508.94,1330.19,1527.5,938.0,2172.06,1634.32,2482.34
175,529.16,685.19,1119.73,2789.85,2309.32,2783.44,259.77,650.31,821.8,1670.34,2077.35,337.34,899.64,624.85,2170.85,211.27,930.15,895.29,1166.15,1731.02,2022.41,2011.13,1528.47,527.73,459.42,2747.97,961.38,779.73,0.0,1320.28,417.61,968.15,557.41,2503.22,928.37,1033.25,456.26,483.49,1040.73,2518.38,456.96,583.0,263.95,1062.53,2108.34,2607.91,2990.93,2185.8,399.47,1472.24,572.84,775.49,637.03,297.04,656.78,636.42,1084.42,561.3,1161.09,131.32,600.33,368.04,143.96,363.65,194.81,729.66,1016.14,645.82,2499.45,509.27,730.15,1107.35,134.88,508.14,453.91,823.46,2703.84,1686.0,2916.73,2830.51,644.32,115.67,546.93,307.3,920.77,1307.36,1355.92,1148.03,1140.83,1140.41,1096.03,597.01,1529.87,954.52,1947.85,1636.71,1993.73
